timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-25T19:30:06,codecarbon,54885711-b6e3-46ed-9e20-14d04d3479db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5068746040342376,4.21018959007825e-06,2.793988019179989e-06,17.000001224000002,1.7458823597935154,20.0,4.742980314389484e-06,7.3000058353756e-07,5.578835849883035e-06,1.105181674781008e-05,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-25T19:30:47,codecarbon,b507ce1a-5d15-4bec-98fd-b90ed95d8e29,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31.77935514599085,0.000792670257754,2.4942930846537755e-05,93.23659991013334,74.0499188500749,20.0,0.0011763570866415,0.0006529038556561,0.0002515114891342,0.0020807724314319,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,20.90689655172413,50.689655172413794,15.427586206896551,9.561324941700905,N,1.0,0.0
2026-06-25T19:58:09,codecarbon,f9aee2c0-db06-48eb-bc03-299f01b4f80a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1625.533427307033,0.0485260372401096,2.9852377333452368e-05,167.1709492500916,101.07667774809556,20.0,0.073047559861737,0.0456085309312399,0.0087255530975849,0.127381643890562,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,18.67360594795539,58.825278810408925,15.616294919454536,9.692150108876282,N,1.0,0.0
2026-06-25T20:43:54,codecarbon,e2a6e073-de9f-4b7c-bcea-3250cace456b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1647.5130205309251,0.048911860242087,2.968829965685173e-05,166.57349243584858,100.15354361751928,20.0,0.0737166465129672,0.0458330791664347,0.008844709921299,0.1283944356007009,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,14.318998167379354,57.96271393643032,15.44147831398926,9.577616156203469,N,1.0,0.0
2026-06-25T20:46:35,codecarbon,8a7ea5ed-b420-4c17-8c78-bf0a67f91d3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,94.36932575306857,0.0024252768569512,2.569984301146055e-05,144.05735307289288,84.76251256257284,20.0,0.0036770504410609,0.0021846739699604,0.0005046671284226,0.0063663915394441,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,11.905882352941177,52.44705882352941,18.048235294117653,11.190253807516658,N,1.0,0.0
2026-06-25T20:55:16,codecarbon,57a7afe6-3199-4226-b4cc-8336e81cf3e7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,93.07767591194715,0.0023505120516755,2.525323100997024e-05,133.33113352999106,83.98447369839661,20.0,0.0035139078584513,0.0021587508936664,0.0004974739468598,0.0061701326989776,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,22.538823529411765,52.294117647058826,18.08588235294117,11.220644962086396,N,1.0,0.0
2026-06-25T21:01:10,codecarbon,89ea15b2-4506-429d-a047-d7f74cb7dfb9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,94.97930977598298,0.00241525058326,2.542922862838889e-05,144.27062967524105,83.94681982446916,20.0,0.0036575993394529,0.0021744897951463,0.0005079832719108,0.0063400724065101,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,9.48720930232558,51.83720930232558,18.148837209302325,11.305719153825628,N,1.0,0.0
2026-06-25T21:03:10,codecarbon,6ac9142b-a87e-4748-bdf3-f55717705388,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,95.17422816995531,0.0023824640729258,2.503265977288922e-05,139.68984975510892,82.78677884012254,20.0,0.003599060392826,0.0021458486611223,0.0005090982250274,0.0062540072789757,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,11.701149425287356,51.06896551724138,18.074712643678144,11.208503021591012,N,1.0,0.0
2026-06-25T21:04:52,codecarbon,bbecb8cc-fc7f-4847-8903-59e78a121cf5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,93.13849241705611,0.002349230707962,2.522298404232975e-05,133.61338395092858,83.09145471144895,20.0,0.0035225723034545,0.00214632393928,0.0004978729079729,0.0061667691507075,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,35.49294117647059,52.305882352941175,17.972941176470595,11.18896156759823,N,1.0,0.0
2026-06-25T21:09:37,codecarbon,e4806091-13c5-46ed-a0dd-9277f7b86701,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,94.58185562503058,0.0023870376548565,2.523779681718156e-05,139.15305700170535,85.00021277154504,20.0,0.0035849332985052,0.0021752606290958,0.0005058190789785,0.0062660130065796,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,18.72906976744186,52.19767441860465,18.117441860465146,11.24224001862282,N,1.0,0.0
2026-06-29T11:16:04,codecarbon,521c0fe9-e6a1-4e69-8a78-52749deaa6bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.640251456061378,2.1320153581669225e-05,4.5946116893772096e-06,17.003190560000004,10.44480903880772,20.0,1.953491525789948e-05,1.3453899652127175e-05,2.2976938027810925e-05,5.596575293783758e-05,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,25.0,0.0,12.5,7.7536468505859375,N,1.0,0.0
2026-06-29T11:26:02,codecarbon,4de77bc7-d4ad-4d82-a538-e2d2c48cda30,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.61759032995906,0.0003013024438411,8.962642500066329e-06,17.130478846675,50.05482512736379,20.0,0.0001528916355315,0.0004596509232759,0.0001783812995495,0.000790923858357,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,1.759375,5.34375,16.746875000000006,10.383116006851196,N,1.0,0.0
2026-07-05T14:11:10,codecarbon,62855fce-d9e1-4501-b82e-17d5ce054f89,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,359.0041690340732,0.0029908593429814,8.330987773842678e-06,17.026227492501572,42.786505144501206,20.0,0.0016392276581953,0.004286591484826,0.0019252357013976,0.0078510548444189,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,2.667908309455589,1.5545977011494252,24.25845272206313,15.031361806700088,N,1.0,0.0
2026-07-05T14:12:37,codecarbon,df44ab6b-06e1-417c-95e8-cbc31fd602c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,82.50558546814136,0.0006335729179973,7.679151834417074e-06,17.321790876138394,34.77116483299508,20.0,0.0003799644998842,0.0008454173430001,0.0004377574614792,0.0016631393043636,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,1.395774647887324,18.2,18.69295774647888,11.593441224434006,N,1.0,0.0
2026-07-05T14:18:50,codecarbon,fdeaf7ac-b041-4c6f-a5e7-81290bfea245,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,368.530085999053,0.0030088285952588,8.164404236094232e-06,17.028880437896,41.04723206473223,20.0,0.0016747875573229,0.0042571392390415,0.0019662976300925,0.0078982244264571,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,2.4188732394366204,3.4394366197183097,24.349014084506944,15.108036352882923,N,1.0,0.0
2026-07-05T14:20:20,codecarbon,24d70301-7ee7-4c44-b63a-04b1725905b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.0700423840899,0.0006936779119186,8.059458235458273e-06,17.527948243807685,39.9154976822425,20.0,0.0003971873370097,0.0009752724468841,0.0004484561156171,0.0018209158995109,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,3.9013333333333344,16.594594594594593,18.904,11.71977549235026,N,1.0,0.0
2026-07-05T14:26:00,codecarbon,48c44e8b-1319-4e0d-bcbe-4b423ab0572c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,335.06852772203274,0.0028829835724433,8.604161041454331e-06,17.022028292696024,45.86930179163086,20.0,0.0015295168559985,0.004241500337641,0.0017968619832691,0.0075678791769087,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,3.1105263157894742,4.422360248447205,24.50278637770907,15.188306259296995,N,1.0,0.0
2026-07-05T14:27:00,codecarbon,4728ef49-cf8f-4c63-a4ed-c49f1d8af377,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,56.04894328094088,0.0005178371334465,9.23901688656125e-06,17.544149228861166,51.568573453591405,20.0,0.0002612211780009,0.0008011242520105,0.0002969855411042,0.0013593309711157,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,3.2577777777777777,27.2,17.89555555555555,11.125925869411892,N,1.0,0.0
2026-07-05T14:32:47,codecarbon,cc340b66-15c5-43cf-81a2-c587eb13ccf0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,343.46719161979854,0.002944657284097,8.5733291445101e-06,17.029398607773377,45.57956352583211,20.0,0.001560599489172,0.00433637708021,0.0018327971124581,0.0077297736818402,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,2.16936936936937,4.430722891566265,24.670870870870875,15.300075061328418,N,1.0,0.0
2026-07-05T14:33:49,codecarbon,0eb487a3-0ffd-4307-a0b0-16123cf0addd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.94654261809774,0.0005148756409479,8.885355668952427e-06,17.482175542525002,49.858786465740245,20.0,0.0002654021891148,0.0007827039594952,0.0003034508561094,0.0013515570047195,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,2.597777777777777,27.2,17.862222222222222,11.096136983235676,N,1.0,0.0
2026-07-05T15:01:25,codecarbon,8339ceca-b465-4335-8ea9-7d5c3cf330cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1652.415739780059,0.0490156665522341,2.9663035380405105e-05,166.9091177871747,99.95512726466416,20.0,0.0739691710237208,0.0458257180494339,0.0088720397947653,0.1286669288679201,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,19.749725776965263,57.207926829268295,17.89146861669691,11.09814836919344,N,1.0,0.0
2026-07-05T15:01:56,codecarbon,73754d98-9fdc-4532-bc47-4cd92e6cc3cc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.23091321298853,0.0003713419115559,1.3636777755173185e-05,84.27456602061365,53.53157693784304,20.0,0.0005027395479263,0.0003263716499857,0.0001456674122885,0.0009747786102006,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,16.642105263157895,27.31578947368421,17.11052631578947,10.675078141061883,N,1.0,0.0
